ts_utc,sym,expiry,dte,spot,strike,cp,bid,ask,mid,last,volume,open_interest,iv,delta,gamma,vega,theta,day_open,day_high,day_low,prev_close
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,748.0,C,0.41,0.42,0.415,0.41,17258,8907,0.1774,0.1256,0.0295,0.0826,-0.4242,0.24,1.28,0.16,0.605
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,749.0,C,0.31,0.32,0.315,0.32,16241,5760,0.1785,0.1013,0.025,0.0713,-0.3298,0.22,1.05,0.13,0.475
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,750.0,C,0.24,0.25,0.245,0.24,37544,20833,0.181,0.0815,0.021,0.0611,-0.2572,0.11,0.86,0.1,0.365
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,751.0,C,0.2,0.21,0.205,0.2,7944,3438,0.1867,0.0657,0.0175,0.0521,-0.2017,0.15,0.7,0.08,0.285
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,752.0,C,0.15,0.17,0.16,0.17,10016,4770,0.1894,0.0531,0.0146,0.0444,-0.1595,0.12,0.56,0.06,0.225
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,753.0,C,0.13,0.14,0.135,0.14,11894,4891,0.195,0.0432,0.0121,0.0378,-0.1279,0.07,0.46,0.05,0.175
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,754.0,C,0.1,0.12,0.11,0.11,6786,12655,0.1992,0.0356,0.0101,0.0324,-0.1044,0.06,0.38,0.03,0.145
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,755.0,C,0.09,0.1,0.095,0.1,12947,21605,0.205,0.0299,0.0086,0.0282,-0.0874,0.08,0.3,0.03,0.115
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,756.0,C,0.08,0.09,0.085,0.09,6904,5483,0.2122,0.0254,0.0073,0.0247,-0.0746,0.07,0.25,0.03,0.095
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,757.0,C,0.07,0.08,0.075,0.08,2327,2957,0.2186,0.022,0.0063,0.0219,-0.0652,0.04,0.21,0.03,0.085
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,758.0,C,0.06,0.07,0.065,0.08,1581,3008,0.2242,0.0195,0.0055,0.0198,-0.0584,0.06,0.17,0.03,0.065
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,759.0,C,0.05,0.07,0.06,0.06,681,988,0.2318,0.0175,0.0048,0.018,-0.0533,0.06,0.13,0.02,0.055
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,760.0,C,0.05,0.06,0.055,0.05,6301,9228,0.239,0.0159,0.0043,0.0166,-0.0495,0.05,0.12,0.02,0.055
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,761.0,C,0.04,0.05,0.045,0.05,1730,1234,0.2421,0.0146,0.0039,0.0155,-0.0465,0.05,0.1,0.02,0.045
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,762.0,C,0.04,0.05,0.045,0.03,583,1142,0.2519,0.0136,0.0035,0.0145,-0.0441,0.02,0.08,0.01,0.045
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,763.0,C,0.04,0.05,0.045,0.05,840,935,0.2615,0.0127,0.0032,0.0136,-0.0421,0.02,0.07,0.01,0.035
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,764.0,C,0.03,0.05,0.04,0.04,3376,2707,0.267,0.0119,0.003,0.0128,-0.0404,0.03,0.06,0.02,0.035
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,765.0,C,0.03,0.04,0.035,0.03,2709,5206,0.2718,0.0112,0.0027,0.0122,-0.0388,0.03,0.07,0.01,0.025
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,766.0,C,0.03,0.04,0.035,0.03,56,487,0.2811,0.0105,0.0025,0.0115,-0.0374,0.02,0.04,0.01,0.025
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,767.0,C,0.03,0.04,0.035,0.03,101,171,0.2903,0.0099,0.0023,0.011,-0.036,0.02,0.03,0.01,0.025
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,768.0,C,0.03,0.04,0.035,0.01,435,706,0.2995,0.0094,0.0022,0.0104,-0.0347,0.02,0.03,0.01,0.025
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,769.0,C,0.02,0.04,0.03,0.03,623,711,0.3032,0.0089,0.002,0.0099,-0.0334,0.01,0.03,0.01,0.025
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,770.0,C,0.02,0.03,0.025,0.02,619,7792,0.3054,0.0084,0.0018,0.0094,-0.0322,0.02,0.03,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,771.0,C,0.02,0.03,0.025,0.01,32,90,0.3142,0.0079,0.0017,0.009,-0.031,0.02,0.02,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,772.0,C,0.02,0.03,0.025,0.02,41,62,0.3229,0.0075,0.0016,0.0085,-0.0298,0.02,0.02,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,773.0,C,0.02,0.03,0.025,0.02,431,1061,0.3316,0.0071,0.0015,0.0081,-0.0287,0.02,0.02,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,774.0,C,0.02,0.03,0.025,0.02,271,1312,0.3403,0.0067,0.0014,0.0077,-0.0276,0.01,0.03,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,775.0,C,0.02,0.03,0.025,0.01,14,1926,0.3489,0.0064,0.0013,0.0074,-0.0265,0.03,0.03,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,776.0,C,0.01,0.03,0.02,0.02,2,368,0.349,0.006,0.0012,0.007,-0.0254,0.01,0.02,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,777.0,C,0.01,0.03,0.02,0.02,14,68,0.3574,0.0057,0.0011,0.0067,-0.0244,0.02,0.02,0.02,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,778.0,C,0.01,0.02,0.015,0.01,127,139,0.355,0.0054,0.0011,0.0064,-0.0234,0.01,0.01,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,779.0,C,0.01,0.02,0.015,0.02,121,328,0.3632,0.0051,0.001,0.006,-0.0224,0.01,0.02,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,780.0,C,0.01,0.02,0.015,0.02,164,1683,0.3713,0.0049,0.0009,0.0058,-0.0215,0.02,0.02,0.01,0.015
2026-09-25T13:00:10+00:00,QQQ,2026-09-25,0,744.87,781.0,C,0.01,0.02,0.015,0.01,139,264,0.3794,0.0046,0.0009,0.0055,-0.0206,0.01,0.01,0.01,0.005
